# Wavelength Flux
4.915943e+03 9.915352e-01
4.915957e+03 9.901915e-01
4.915972e+03 1.048314e+00
4.915986e+03 9.982282e-01
4.916000e+03 9.918282e-01
4.916014e+03 9.932410e-01
4.916028e+03 9.885806e-01
4.916042e+03 9.922271e-01
4.916057e+03 9.902754e-01
4.916071e+03 9.929553e-01
4.916085e+03 1.004186e+00
4.916100e+03 1.002896e+00
4.916114e+03 1.000665e+00
4.916128e+03 1.004050e+00
4.916142e+03 1.000545e+00
4.916156e+03 9.973052e-01
4.916170e+03 9.897454e-01
4.916185e+03 9.941608e-01
4.916199e+03 1.003289e+00
4.916213e+03 1.000539e+00
4.916228e+03 1.036546e+00
4.916242e+03 1.018511e+00
4.916256e+03 1.002688e+00
4.916270e+03 1.002058e+00
4.916284e+03 1.002641e+00
4.916299e+03 1.008879e+00
4.916313e+03 1.002524e+00
4.916327e+03 9.944062e-01
4.916341e+03 9.956086e-01
4.916355e+03 9.971543e-01
4.916370e+03 9.981357e-01
4.916384e+03 1.001863e+00
4.916398e+03 9.995385e-01
4.916412e+03 9.946308e-01
4.916427e+03 9.864814e-01
4.916441e+03 9.943705e-01
4.916455e+03 9.893522e-01
4.916469e+03 1.003367e+00
4.916483e+03 1.000780e+00
4.916497e+03 9.953412e-01
4.916512e+03 9.831514e-01
4.916526e+03 9.961985e-01
4.916540e+03 1.017811e+00
4.916555e+03 1.006255e+00
4.916569e+03 1.007072e+00
4.916583e+03 9.872288e-01
4.916597e+03 1.005955e+00
4.916611e+03 1.005522e+00
4.916625e+03 9.920743e-01
4.916640e+03 9.933107e-01
4.916654e+03 9.990563e-01
4.916668e+03 1.012632e+00
4.916683e+03 1.029832e+00
4.916697e+03 1.030050e+00
4.916711e+03 1.017996e+00
4.916725e+03 1.005145e+00
4.916739e+03 9.965097e-01
4.916753e+03 1.001538e+00
4.916768e+03 9.998598e-01
4.916782e+03 9.959731e-01
4.916796e+03 9.927953e-01
4.916811e+03 1.004655e+00
4.916825e+03 9.998999e-01
4.916839e+03 9.938171e-01
4.916853e+03 1.010131e+00
4.916867e+03 9.994679e-01
4.916881e+03 9.969971e-01
4.916896e+03 9.941991e-01
4.916910e+03 9.963329e-01
4.916924e+03 9.950668e-01
4.916938e+03 9.906070e-01
4.916953e+03 9.892944e-01
4.916967e+03 9.931768e-01
4.916981e+03 9.972515e-01
4.916995e+03 9.973685e-01
4.917009e+03 9.981384e-01
4.917024e+03 9.966738e-01
4.917038e+03 9.961549e-01
4.917052e+03 9.979877e-01
4.917066e+03 9.986937e-01
4.917080e+03 9.889967e-01
4.917095e+03 9.925253e-01
4.917109e+03 9.906215e-01
4.917123e+03 9.890470e-01
4.917137e+03 9.910372e-01
4.917152e+03 9.827193e-01
4.917166e+03 9.801231e-01
4.917180e+03 9.802079e-01
4.917194e+03 9.713140e-01
4.917208e+03 9.671791e-01
4.917222e+03 9.670225e-01
4.917237e+03 9.693865e-01
4.917251e+03 9.731211e-01
4.917265e+03 9.761789e-01
4.917280e+03 9.757269e-01
4.917294e+03 9.837286e-01
4.917308e+03 9.981524e-01
4.917322e+03 9.900235e-01
4.917336e+03 9.909233e-01
4.917350e+03 9.959810e-01
4.917365e+03 9.937350e-01
4.917379e+03 9.850518e-01
4.917393e+03 9.912955e-01
4.917408e+03 9.892082e-01
4.917422e+03 9.950920e-01
4.917436e+03 9.984134e-01
4.917450e+03 9.939047e-01
4.917464e+03 9.904276e-01
4.917478e+03 1.004441e+00
4.917493e+03 9.989887e-01
4.917507e+03 9.855854e-01
4.917521e+03 9.930772e-01
4.917536e+03 9.911813e-01
4.917550e+03 9.956623e-01
4.917564e+03 9.869473e-01
4.917578e+03 9.912909e-01
4.917592e+03 9.878117e-01
4.917606e+03 9.931160e-01
4.917621e+03 9.930441e-01
4.917635e+03 9.891174e-01
4.917649e+03 9.815597e-01
4.917663e+03 9.822879e-01
4.917677e+03 9.879156e-01
4.917692e+03 9.985036e-01
4.917706e+03 1.022703e+00
4.917720e+03 1.001562e+00
4.917734e+03 1.002372e+00
4.917749e+03 9.981561e-01
4.917763e+03 9.937574e-01
4.917777e+03 9.983163e-01
4.917791e+03 9.968563e-01
4.917805e+03 9.974673e-01
4.917819e+03 1.002284e+00
4.917834e+03 9.944506e-01
4.917848e+03 9.987048e-01
4.917862e+03 1.001271e+00
4.917877e+03 9.939718e-01
4.917891e+03 9.920425e-01
4.917905e+03 9.974329e-01
4.917919e+03 9.940335e-01
4.917933e+03 9.948888e-01
4.917947e+03 9.901826e-01
4.917962e+03 9.858692e-01
4.917976e+03 9.822087e-01
4.917990e+03 9.782798e-01
4.918005e+03 9.767985e-01
4.918019e+03 9.836106e-01
4.918033e+03 9.839557e-01
4.918047e+03 9.732366e-01
4.918061e+03 9.729720e-01
4.918075e+03 9.900132e-01
4.918090e+03 9.954090e-01
4.918104e+03 1.002836e+00
4.918118e+03 1.012990e+00
4.918133e+03 1.020822e+00
4.918147e+03 1.042529e+00
4.918161e+03 1.032068e+00
4.918175e+03 1.028140e+00
4.918189e+03 1.018429e+00
4.918203e+03 9.952747e-01
4.918218e+03 1.000176e+00
4.918232e+03 9.967982e-01
4.918246e+03 9.954756e-01
4.918260e+03 9.881097e-01
4.918275e+03 9.867278e-01
4.918289e+03 9.949758e-01
4.918303e+03 9.958934e-01
4.918317e+03 9.650698e-01
4.918331e+03 9.508124e-01
4.918346e+03 9.517853e-01
4.918360e+03 9.582651e-01
4.918374e+03 9.563320e-01
4.918388e+03 9.583827e-01
4.918402e+03 9.693797e-01
4.918417e+03 9.627318e-01
4.918431e+03 9.958280e-01
4.918445e+03 1.003046e+00
4.918460e+03 9.928901e-01
4.918474e+03 9.895012e-01
4.918488e+03 9.891682e-01
4.918502e+03 1.004393e+00
4.918516e+03 9.861884e-01
4.918530e+03 9.826190e-01
4.918545e+03 9.965535e-01
4.918559e+03 9.937400e-01
4.918573e+03 9.910656e-01
4.918588e+03 9.978439e-01
4.918602e+03 9.976509e-01
4.918616e+03 9.938524e-01
4.918630e+03 9.904949e-01
4.918644e+03 9.854271e-01
4.918658e+03 9.872450e-01
4.918673e+03 9.888178e-01
4.918687e+03 9.878882e-01
4.918701e+03 9.852272e-01
4.918716e+03 9.709953e-01
4.918730e+03 9.763906e-01
4.918744e+03 9.858872e-01
4.918758e+03 9.893551e-01
4.918772e+03 9.893481e-01
4.918786e+03 9.901634e-01
4.918801e+03 9.881801e-01
4.918815e+03 9.802689e-01
4.918829e+03 9.786025e-01
4.918843e+03 9.693310e-01
4.918858e+03 9.470126e-01
4.918872e+03 9.287037e-01
4.918886e+03 9.006713e-01
4.918900e+03 8.503365e-01
4.918914e+03 8.039461e-01
4.918929e+03 7.314492e-01
4.918943e+03 6.540669e-01
4.918957e+03 5.839984e-01
4.918971e+03 5.231665e-01
4.918985e+03 4.938801e-01
4.918999e+03 4.791419e-01
4.919014e+03 4.965249e-01
4.919028e+03 5.489388e-01
4.919042e+03 6.085646e-01
4.919057e+03 6.878983e-01
4.919071e+03 7.510841e-01
4.919085e+03 8.175082e-01
4.919099e+03 8.690453e-01
4.919113e+03 9.056471e-01
4.919127e+03 9.343845e-01
4.919142e+03 9.546362e-01
4.919156e+03 9.695095e-01
4.919170e+03 9.781854e-01
4.919185e+03 9.850357e-01
4.919199e+03 9.879147e-01
4.919213e+03 9.898563e-01
4.919227e+03 9.866213e-01
4.919241e+03 9.930059e-01
4.919255e+03 9.889503e-01
4.919270e+03 9.904544e-01
4.919284e+03 9.974604e-01
4.919298e+03 9.955299e-01
4.919313e+03 1.000632e+00
4.919327e+03 9.941315e-01
4.919341e+03 9.928396e-01
4.919355e+03 1.001265e+00
4.919369e+03 9.969764e-01
4.919383e+03 1.000216e+00
4.919398e+03 1.008124e+00
4.919412e+03 1.019636e+00
4.919426e+03 1.009808e+00
4.919440e+03 9.885063e-01
4.919455e+03 9.956172e-01
4.919469e+03 9.977821e-01
4.919483e+03 1.005936e+00
4.919497e+03 9.982646e-01
4.919511e+03 9.948538e-01
4.919526e+03 9.905480e-01
4.919540e+03 9.969594e-01
4.919554e+03 1.002303e+00
4.919568e+03 1.004839e+00
4.919582e+03 9.941585e-01
4.919597e+03 9.970599e-01
4.919611e+03 9.984385e-01
4.919625e+03 9.974113e-01
4.919639e+03 9.970585e-01
4.919654e+03 9.979081e-01
4.919668e+03 9.933927e-01
4.919682e+03 9.849774e-01
4.919696e+03 9.899276e-01
4.919710e+03 9.878579e-01
4.919724e+03 9.878599e-01
4.919739e+03 9.996950e-01
4.919753e+03 9.891573e-01
4.919767e+03 9.900755e-01
4.919782e+03 9.916977e-01
4.919796e+03 9.890996e-01
4.919810e+03 9.871817e-01
4.919824e+03 9.857857e-01
4.919838e+03 9.866296e-01
4.919852e+03 9.856899e-01
4.919867e+03 9.876634e-01
4.919881e+03 9.824820e-01
4.919895e+03 9.840598e-01
4.919910e+03 9.896619e-01
4.919924e+03 9.796946e-01
4.919938e+03 9.869496e-01
4.919952e+03 9.942466e-01
4.919966e+03 9.975246e-01
4.919980e+03 9.988012e-01
4.919995e+03 9.980978e-01
4.920009e+03 9.937361e-01
4.920023e+03 9.973422e-01
4.920038e+03 9.910271e-01
4.920052e+03 9.903448e-01
4.920066e+03 9.940746e-01
4.920080e+03 9.937538e-01
4.920094e+03 9.917869e-01
4.920108e+03 9.909415e-01
4.920123e+03 9.886329e-01
4.920137e+03 9.954337e-01
4.920151e+03 9.893268e-01
4.920165e+03 9.881765e-01
4.920180e+03 9.888548e-01
4.920194e+03 9.948997e-01
4.920208e+03 9.946229e-01
4.920222e+03 9.921950e-01
4.920236e+03 9.929498e-01
4.920251e+03 9.961672e-01
4.920265e+03 9.916750e-01
4.920279e+03 9.857562e-01
4.920293e+03 9.888437e-01
4.920307e+03 9.868387e-01
4.920321e+03 9.909052e-01
4.920336e+03 9.850855e-01
4.920350e+03 9.710764e-01
4.920364e+03 9.346086e-01
4.920379e+03 8.965098e-01
4.920393e+03 8.781105e-01
4.920407e+03 8.212087e-01
4.920421e+03 7.510140e-01
4.920435e+03 6.844687e-01
4.920450e+03 6.055320e-01
4.920464e+03 5.295628e-01
4.920478e+03 4.597135e-01
4.920492e+03 4.086697e-01
4.920507e+03 3.909808e-01
4.920521e+03 3.963623e-01
4.920535e+03 4.409218e-01
4.920549e+03 5.162693e-01
4.920563e+03 5.877641e-01
4.920578e+03 6.613736e-01
4.920592e+03 7.311456e-01
4.920606e+03 7.916600e-01
4.920621e+03 8.412270e-01
4.920635e+03 8.731908e-01
4.920649e+03 8.940065e-01
4.920663e+03 8.964036e-01
4.920677e+03 9.077389e-01
4.920691e+03 9.206877e-01
4.920706e+03 9.191813e-01
4.920720e+03 9.347075e-01
4.920734e+03 9.450744e-01
4.920748e+03 9.532652e-01
4.920762e+03 9.615766e-01
4.920777e+03 9.759114e-01
4.920791e+03 9.809843e-01
4.920805e+03 9.870648e-01
4.920819e+03 9.847131e-01
4.920834e+03 9.761378e-01
4.920848e+03 9.851943e-01
4.920862e+03 9.906219e-01
4.920876e+03 9.809596e-01
4.920890e+03 9.739915e-01
4.920904e+03 9.681835e-01
4.920919e+03 9.586749e-01
4.920933e+03 9.505873e-01
4.920947e+03 9.388418e-01
4.920962e+03 9.262589e-01
4.920976e+03 9.185989e-01
4.920990e+03 9.149355e-01
4.921004e+03 9.181045e-01
4.921018e+03 9.411546e-01
4.921032e+03 9.533052e-01
4.921047e+03 9.475991e-01
4.921061e+03 9.658900e-01
4.921075e+03 9.801039e-01
4.921090e+03 9.837217e-01
4.921104e+03 9.809608e-01
4.921118e+03 9.892632e-01
4.921132e+03 9.906507e-01
4.921146e+03 9.907464e-01
4.921160e+03 9.936161e-01
4.921175e+03 9.903656e-01
4.921189e+03 9.879585e-01
4.921203e+03 9.845631e-01
4.921218e+03 1.012696e+00
4.921232e+03 1.014235e+00
4.921246e+03 9.861777e-01
4.921260e+03 9.878932e-01
4.921274e+03 9.926195e-01
4.921288e+03 9.962137e-01
4.921303e+03 9.917563e-01
4.921317e+03 9.842830e-01
4.921331e+03 9.918996e-01
4.921345e+03 9.886530e-01
4.921360e+03 9.868650e-01
4.921374e+03 9.975163e-01
4.921388e+03 1.007683e+00
4.921402e+03 1.013861e+00
4.921416e+03 1.005024e+00
4.921431e+03 1.000421e+00
4.921445e+03 9.915101e-01
4.921459e+03 1.002749e+00
4.921473e+03 1.000237e+00
4.921487e+03 9.928443e-01
4.921502e+03 9.959592e-01
4.921516e+03 1.000956e+00
4.921530e+03 9.987786e-01
4.921544e+03 1.001064e+00
4.921559e+03 9.962536e-01
4.921573e+03 9.948860e-01
4.921587e+03 1.008126e+00
4.921601e+03 9.928995e-01
4.921615e+03 9.953496e-01
4.921629e+03 9.941612e-01
4.921644e+03 9.968066e-01
4.921658e+03 9.943473e-01
4.921672e+03 9.893684e-01
4.921687e+03 9.892643e-01
4.921701e+03 9.737157e-01
4.921715e+03 9.766644e-01
4.921729e+03 9.605327e-01
4.921743e+03 9.461851e-01
4.921757e+03 9.355708e-01
4.921772e+03 9.179730e-01
4.921786e+03 9.153903e-01
4.921800e+03 9.211568e-01
4.921815e+03 9.194601e-01
4.921829e+03 9.256786e-01
4.921843e+03 9.357250e-01
4.921857e+03 9.523405e-01
4.921871e+03 9.575568e-01
4.921885e+03 9.646134e-01
4.921900e+03 9.827178e-01
4.921914e+03 9.827572e-01
4.921928e+03 9.835249e-01
4.921943e+03 9.920190e-01
4.921957e+03 9.938917e-01
4.921971e+03 9.957869e-01
4.921985e+03 9.916421e-01
4.921999e+03 9.918926e-01
4.922013e+03 9.950857e-01
4.922028e+03 9.943791e-01
4.922042e+03 9.915347e-01
4.922056e+03 9.880337e-01
4.922070e+03 9.768209e-01
4.922084e+03 9.892223e-01
4.922099e+03 9.935012e-01
4.922113e+03 9.960854e-01
4.922127e+03 9.914564e-01
4.922141e+03 9.879368e-01
4.922156e+03 9.848805e-01
4.922170e+03 9.927331e-01
4.922184e+03 9.809708e-01
4.922198e+03 9.732069e-01
4.922212e+03 9.695374e-01
4.922226e+03 9.595899e-01
4.922241e+03 9.626287e-01
4.922255e+03 9.557454e-01
4.922269e+03 9.600318e-01
4.922284e+03 9.619100e-01
4.922298e+03 9.613293e-01
4.922312e+03 9.655197e-01
4.922326e+03 9.696779e-01
4.922340e+03 9.812344e-01
4.922354e+03 9.832997e-01
4.922369e+03 9.789407e-01
4.922383e+03 9.889863e-01
4.922397e+03 9.873559e-01
4.922412e+03 9.855440e-01
4.922426e+03 1.002651e+00
4.922440e+03 1.007707e+00
4.922454e+03 9.943784e-01
4.922468e+03 9.825854e-01
4.922482e+03 9.924291e-01
4.922497e+03 9.933835e-01
4.922511e+03 9.927438e-01
4.922525e+03 9.932494e-01
4.922540e+03 1.002851e+00
4.922554e+03 1.006876e+00
4.922568e+03 9.891644e-01
4.922582e+03 9.878032e-01
4.922596e+03 9.898654e-01
4.922611e+03 9.990023e-01
4.922625e+03 9.976842e-01
4.922639e+03 9.954286e-01
4.922653e+03 9.909595e-01
4.922667e+03 9.857783e-01
4.922682e+03 9.854683e-01
4.922696e+03 9.922699e-01
4.922710e+03 9.951261e-01
4.922724e+03 9.830278e-01
4.922739e+03 9.927511e-01
4.922753e+03 9.933756e-01
4.922767e+03 9.934888e-01
4.922781e+03 9.900967e-01
4.922795e+03 9.951909e-01
4.922809e+03 9.871940e-01
4.922824e+03 9.957481e-01
4.922838e+03 1.002807e+00
4.922852e+03 9.932307e-01
4.922867e+03 9.928061e-01
4.922881e+03 9.952899e-01
4.922895e+03 9.857733e-01
4.922909e+03 9.824629e-01
4.922923e+03 9.944373e-01
4.922937e+03 9.856981e-01
4.922952e+03 9.817389e-01
4.922966e+03 9.910107e-01
4.922980e+03 9.893888e-01
4.922995e+03 9.919443e-01
4.923009e+03 9.856644e-01
4.923023e+03 9.919128e-01
4.923037e+03 9.915012e-01
4.923051e+03 9.802855e-01
4.923065e+03 9.809865e-01
4.923080e+03 9.951633e-01
4.923094e+03 9.960327e-01
4.923108e+03 9.935229e-01
4.923123e+03 9.887846e-01
4.923137e+03 9.838975e-01
4.923151e+03 9.910519e-01
4.923165e+03 9.888722e-01
4.923179e+03 9.899675e-01
4.923193e+03 9.860259e-01
4.923208e+03 9.905378e-01
4.923222e+03 9.945272e-01
4.923236e+03 9.907624e-01
4.923250e+03 9.848245e-01
4.923265e+03 9.806340e-01
4.923279e+03 9.963174e-01
4.923293e+03 9.991185e-01
4.923307e+03 9.987453e-01
4.923321e+03 9.899288e-01
4.923336e+03 9.879469e-01
4.923350e+03 9.899836e-01
4.923364e+03 9.921758e-01
4.923378e+03 9.975622e-01
4.923392e+03 9.934399e-01
4.923406e+03 9.967061e-01
4.923421e+03 9.923886e-01
4.923435e+03 9.958150e-01
4.923449e+03 9.885461e-01
4.923464e+03 9.854829e-01
4.923478e+03 9.889418e-01
4.923492e+03 9.911411e-01
4.923506e+03 9.873636e-01
4.923520e+03 9.959392e-01
4.923534e+03 9.970260e-01
4.923549e+03 9.931002e-01
4.923563e+03 9.858150e-01
4.923577e+03 9.892538e-01
4.923592e+03 9.945580e-01
4.923606e+03 9.979591e-01
4.923620e+03 9.945102e-01
4.923634e+03 9.918113e-01
4.923648e+03 9.868919e-01
4.923662e+03 9.879864e-01
4.923677e+03 9.938822e-01
4.923691e+03 9.812436e-01
4.923705e+03 9.808528e-01
4.923720e+03 9.831353e-01
4.923734e+03 9.699695e-01
4.923748e+03 9.653006e-01
4.923762e+03 9.560888e-01
4.923776e+03 9.417847e-01
4.923790e+03 9.275210e-01
4.923805e+03 8.982022e-01
4.923819e+03 8.629069e-01
4.923833e+03 7.974207e-01
4.923847e+03 7.357299e-01
4.923862e+03 6.738010e-01
4.923876e+03 5.906810e-01
4.923890e+03 5.138302e-01
4.923904e+03 4.455442e-01
4.923918e+03 4.137405e-01
4.923933e+03 4.106688e-01
4.923947e+03 4.274976e-01
4.923961e+03 4.793764e-01
4.923975e+03 5.508982e-01
4.923989e+03 6.238769e-01
4.924004e+03 6.970003e-01
4.924018e+03 7.651672e-01
4.924032e+03 8.298790e-01
4.924046e+03 8.748244e-01
4.924061e+03 9.065527e-01
4.924075e+03 9.235768e-01
4.924089e+03 9.336442e-01
4.924103e+03 9.705008e-01
4.924117e+03 9.792321e-01
4.924131e+03 9.755760e-01
4.924146e+03 9.871360e-01
4.924160e+03 9.760444e-01
4.924174e+03 9.836331e-01
4.924189e+03 9.914024e-01
4.924203e+03 9.915479e-01
4.924217e+03 9.919637e-01
4.924231e+03 9.883527e-01
4.924245e+03 9.969707e-01
4.924259e+03 9.947724e-01
4.924274e+03 9.856331e-01
4.924288e+03 9.990038e-01
4.924302e+03 1.000894e+00
4.924317e+03 9.902188e-01
4.924331e+03 9.913325e-01
4.924345e+03 9.910973e-01
4.924359e+03 9.934500e-01
4.924373e+03 1.008157e+00
4.924387e+03 9.928837e-01
4.924402e+03 9.795337e-01
4.924416e+03 9.835317e-01
4.924430e+03 9.925969e-01
4.924445e+03 9.963485e-01
4.924459e+03 9.860245e-01
4.924473e+03 9.885480e-01
4.924487e+03 9.893322e-01
4.924501e+03 9.921524e-01
4.924515e+03 9.900223e-01
4.924530e+03 9.861323e-01
4.924544e+03 9.811981e-01
4.924558e+03 9.882009e-01
4.924572e+03 9.871119e-01
4.924587e+03 9.862429e-01
4.924601e+03 9.877946e-01
4.924615e+03 9.845749e-01
4.924629e+03 9.808823e-01
4.924643e+03 9.815352e-01
4.924658e+03 9.683024e-01
4.924672e+03 9.552158e-01
4.924686e+03 9.523921e-01
4.924700e+03 9.127836e-01
4.924714e+03 8.810054e-01
4.924729e+03 8.532381e-01
4.924743e+03 8.273119e-01
4.924757e+03 8.033286e-01
4.924772e+03 7.884935e-01
4.924786e+03 8.012362e-01
4.924800e+03 8.211746e-01
4.924814e+03 8.465953e-01
4.924828e+03 8.649902e-01
4.924842e+03 8.937948e-01
4.924857e+03 9.211544e-01
4.924871e+03 9.396044e-01
4.924885e+03 9.570689e-01
4.924900e+03 9.648152e-01
4.924914e+03 9.813116e-01
4.924928e+03 9.866509e-01
4.924942e+03 9.822045e-01
4.924956e+03 9.779531e-01
4.924970e+03 9.910445e-01
4.924985e+03 9.894776e-01
4.924999e+03 9.804330e-01
4.925013e+03 9.821659e-01
4.925028e+03 9.875762e-01
4.925042e+03 9.934739e-01
4.925056e+03 9.985216e-01
4.925070e+03 9.919401e-01
4.925084e+03 9.919385e-01
4.925098e+03 9.958932e-01
4.925113e+03 9.918977e-01
4.925127e+03 9.950302e-01
4.925141e+03 9.862175e-01
4.925155e+03 9.882552e-01
4.925169e+03 1.003696e+00
4.925184e+03 1.019245e+00
4.925198e+03 1.009816e+00
4.925212e+03 1.009632e+00
4.925226e+03 1.007756e+00
4.925241e+03 9.956357e-01
4.925255e+03 9.865940e-01
4.925269e+03 9.833297e-01
4.925283e+03 9.706683e-01
4.925297e+03 9.935538e-01
4.925311e+03 9.942946e-01
4.925326e+03 9.914342e-01
4.925340e+03 9.882374e-01
4.925354e+03 9.880143e-01
4.925369e+03 9.917013e-01
4.925383e+03 9.885380e-01
4.925397e+03 9.913176e-01
4.925411e+03 9.920184e-01
4.925425e+03 9.843664e-01
4.925439e+03 9.821417e-01
4.925454e+03 9.833987e-01
4.925468e+03 9.959311e-01
4.925482e+03 9.841743e-01
4.925497e+03 9.830365e-01
4.925511e+03 9.882768e-01
4.925525e+03 9.771931e-01
4.925539e+03 9.753537e-01
4.925553e+03 9.750046e-01
4.925567e+03 9.737180e-01
4.925582e+03 9.724801e-01
4.925596e+03 9.733963e-01
4.925610e+03 9.915765e-01
4.925625e+03 9.818276e-01
4.925639e+03 9.862328e-01
4.925653e+03 9.836839e-01
4.925667e+03 9.852913e-01
4.925681e+03 9.866547e-01
4.925695e+03 9.879852e-01
4.925710e+03 9.900524e-01
4.925724e+03 9.885763e-01
4.925738e+03 9.868468e-01
4.925752e+03 9.938981e-01
4.925767e+03 9.976526e-01
4.925781e+03 9.946579e-01
4.925795e+03 9.874362e-01
4.925809e+03 9.911549e-01
4.925823e+03 9.857557e-01
4.925838e+03 9.974698e-01
4.925852e+03 9.876880e-01
4.925866e+03 9.885265e-01
4.925880e+03 9.945470e-01
4.925894e+03 9.883173e-01
4.925909e+03 9.939745e-01
4.925923e+03 9.936849e-01
4.925937e+03 9.961730e-01
4.925951e+03 9.946705e-01
4.925966e+03 9.925248e-01
4.925980e+03 9.897866e-01
4.925994e+03 9.841099e-01
4.926008e+03 9.896398e-01
4.926022e+03 9.893318e-01
4.926036e+03 9.914668e-01
4.926051e+03 9.977297e-01
4.926065e+03 1.006082e+00
4.926079e+03 1.016447e+00
4.926094e+03 1.006216e+00
4.926108e+03 9.936096e-01
4.926122e+03 9.901305e-01
4.926136e+03 9.874172e-01
4.926150e+03 9.902712e-01
4.926164e+03 1.005860e+00
4.926179e+03 9.981154e-01
4.926193e+03 9.946939e-01
4.926207e+03 9.940060e-01
4.926222e+03 9.913578e-01
4.926236e+03 9.917524e-01
4.926250e+03 9.931931e-01
4.926264e+03 9.943221e-01
4.926278e+03 9.951505e-01
4.926292e+03 9.955087e-01
4.926307e+03 9.980516e-01
4.926321e+03 9.977654e-01
4.926335e+03 9.995612e-01
4.926349e+03 9.995303e-01
4.926364e+03 9.914809e-01
4.926378e+03 9.922215e-01
4.926392e+03 9.970235e-01
4.926406e+03 9.964344e-01
4.926420e+03 9.892128e-01
4.926435e+03 9.913282e-01
4.926449e+03 1.002700e+00
4.926463e+03 1.003296e+00
4.926477e+03 9.996794e-01
4.926491e+03 9.893603e-01
4.926506e+03 9.778472e-01
4.926520e+03 9.780992e-01
4.926534e+03 9.930571e-01
4.926548e+03 9.976636e-01
4.926563e+03 9.996499e-01
4.926577e+03 1.000222e+00
4.926591e+03 9.969210e-01
4.926605e+03 9.965971e-01
4.926619e+03 9.982557e-01
4.926633e+03 1.004686e+00
4.926648e+03 9.984286e-01
4.926662e+03 9.940959e-01
4.926676e+03 9.833995e-01
4.926691e+03 9.906729e-01
4.926705e+03 9.918984e-01
4.926719e+03 9.938765e-01
4.926733e+03 9.871817e-01
4.926747e+03 9.892973e-01
4.926762e+03 9.909474e-01
4.926776e+03 9.848897e-01
4.926790e+03 9.856310e-01
4.926804e+03 9.859364e-01
4.926819e+03 9.849175e-01
4.926833e+03 9.887779e-01
4.926847e+03 9.917360e-01
4.926861e+03 9.942410e-01
4.926875e+03 9.858769e-01
4.926890e+03 9.977888e-01
4.926904e+03 1.006561e+00
4.926918e+03 9.975477e-01
4.926932e+03 9.902532e-01
4.926947e+03 9.895502e-01
4.926961e+03 9.779616e-01
4.926975e+03 9.872180e-01
4.926989e+03 9.960111e-01
4.927003e+03 9.926064e-01
4.927018e+03 9.919143e-01
4.927032e+03 9.969854e-01
4.927046e+03 1.002446e+00
4.927060e+03 9.983472e-01
4.927074e+03 1.001261e+00
4.927089e+03 9.979249e-01
4.927103e+03 9.897966e-01
4.927117e+03 9.961277e-01
4.927131e+03 1.002371e+00
4.927146e+03 1.008621e+00
4.927160e+03 1.011367e+00
4.927174e+03 1.003815e+00
4.927188e+03 9.931987e-01
4.927202e+03 9.907775e-01
4.927216e+03 9.909505e-01
4.927231e+03 9.894668e-01
4.927245e+03 9.818462e-01
4.927259e+03 9.852706e-01
4.927274e+03 9.869339e-01
4.927288e+03 9.868349e-01
4.927302e+03 9.903838e-01
4.927316e+03 9.889268e-01
4.927330e+03 9.860408e-01
4.927344e+03 9.963943e-01
4.927359e+03 9.837374e-01
4.927373e+03 9.793785e-01
4.927387e+03 9.817973e-01
4.927402e+03 9.758211e-01
4.927416e+03 9.738130e-01
4.927430e+03 9.764431e-01
4.927444e+03 9.775295e-01
4.927458e+03 9.820619e-01
4.927472e+03 9.833131e-01
4.927487e+03 9.797356e-01
4.927501e+03 9.817702e-01
4.927515e+03 9.834306e-01
4.927530e+03 9.806393e-01
4.927544e+03 9.886723e-01
4.927558e+03 9.949139e-01
4.927572e+03 9.875725e-01
4.927586e+03 9.903188e-01
4.927600e+03 9.924054e-01
4.927615e+03 9.938055e-01
4.927629e+03 9.872577e-01
4.927643e+03 9.901426e-01
4.927657e+03 9.938430e-01
4.927671e+03 9.956659e-01
4.927686e+03 9.951761e-01
4.927700e+03 9.921095e-01
4.927714e+03 9.819050e-01
4.927728e+03 9.897116e-01
4.927743e+03 9.869890e-01
4.927757e+03 9.815874e-01
4.927771e+03 9.868543e-01
4.927785e+03 9.769714e-01
4.927799e+03 9.755065e-01
4.927813e+03 9.850807e-01
4.927828e+03 9.569256e-01
4.927842e+03 9.587654e-01
4.927856e+03 9.833537e-01
4.927871e+03 9.673667e-01
4.927885e+03 9.607532e-01
4.927899e+03 9.747323e-01
4.927913e+03 9.762753e-01
4.927927e+03 9.821228e-01
4.927941e+03 9.889720e-01
4.927956e+03 9.993847e-01
4.927970e+03 9.889988e-01
4.927984e+03 9.876361e-01
4.927999e+03 9.938808e-01
4.928013e+03 9.978865e-01
4.928027e+03 9.989282e-01
4.928041e+03 9.990951e-01
4.928055e+03 1.012148e+00
4.928069e+03 9.931134e-01
4.928084e+03 9.902182e-01
4.928098e+03 1.001716e+00
4.928112e+03 9.877919e-01
4.928127e+03 9.838405e-01
4.928141e+03 9.868523e-01
4.928155e+03 9.911458e-01
4.928169e+03 9.935538e-01
4.928183e+03 9.948414e-01
4.928197e+03 9.952717e-01
4.928212e+03 9.914163e-01
4.928226e+03 9.900146e-01
4.928240e+03 9.856755e-01
4.928254e+03 9.878577e-01
4.928269e+03 9.864054e-01
4.928283e+03 9.872810e-01
4.928297e+03 9.934907e-01
4.928311e+03 9.892254e-01
4.928325e+03 9.814191e-01
4.928340e+03 9.807054e-01
4.928354e+03 9.848588e-01
