# Wavelength Flux
4.970896e+03 9.967222e-01
4.970909e+03 9.964030e-01
4.970924e+03 1.002203e+00
4.970937e+03 9.971741e-01
4.970951e+03 9.871367e-01
4.970965e+03 9.904424e-01
4.970979e+03 1.000031e+00
4.970993e+03 1.003268e+00
4.971007e+03 9.981925e-01
4.971021e+03 9.996479e-01
4.971035e+03 9.971291e-01
4.971049e+03 9.930698e-01
4.971062e+03 9.971148e-01
4.971076e+03 1.000074e+00
4.971090e+03 9.989853e-01
4.971104e+03 9.964508e-01
4.971118e+03 9.968721e-01
4.971132e+03 9.977943e-01
4.971146e+03 9.982508e-01
4.971160e+03 9.963816e-01
4.971173e+03 9.964560e-01
4.971188e+03 9.959809e-01
4.971201e+03 9.963749e-01
4.971215e+03 9.971514e-01
4.971229e+03 9.972256e-01
4.971243e+03 9.962953e-01
4.971257e+03 9.895517e-01
4.971271e+03 9.935886e-01
4.971285e+03 9.954538e-01
4.971298e+03 9.934261e-01
4.971312e+03 9.924904e-01
4.971326e+03 9.915953e-01
4.971340e+03 9.919974e-01
4.971354e+03 9.930052e-01
4.971368e+03 9.870368e-01
4.971382e+03 9.897828e-01
4.971396e+03 9.936330e-01
4.971410e+03 9.916129e-01
4.971423e+03 9.931256e-01
4.971437e+03 9.924999e-01
4.971451e+03 9.914387e-01
4.971465e+03 1.001602e+00
4.971479e+03 1.001110e+00
4.971493e+03 9.982994e-01
4.971507e+03 9.942261e-01
4.971521e+03 9.986885e-01
4.971534e+03 1.000532e+00
4.971549e+03 1.000490e+00
4.971562e+03 1.001429e+00
4.971576e+03 9.973915e-01
4.971590e+03 9.952481e-01
4.971604e+03 9.953227e-01
4.971618e+03 1.000535e+00
4.971632e+03 1.001037e+00
4.971646e+03 9.991474e-01
4.971659e+03 1.002458e+00
4.971674e+03 9.929749e-01
4.971687e+03 9.908503e-01
4.971701e+03 1.003022e+00
4.971715e+03 1.000371e+00
4.971729e+03 9.958933e-01
4.971743e+03 9.934309e-01
4.971757e+03 9.932332e-01
4.971771e+03 9.973003e-01
4.971785e+03 9.982386e-01
4.971798e+03 9.979385e-01
4.971812e+03 9.944816e-01
4.971826e+03 1.001576e+00
4.971840e+03 1.005272e+00
4.971854e+03 9.986593e-01
4.971868e+03 9.965910e-01
4.971882e+03 9.970814e-01
4.971896e+03 9.974056e-01
4.971910e+03 9.961076e-01
4.971923e+03 9.952004e-01
4.971938e+03 9.955154e-01
4.971951e+03 9.969104e-01
4.971965e+03 9.962235e-01
4.971979e+03 1.000069e+00
4.971993e+03 9.981930e-01
4.972007e+03 9.958155e-01
4.972020e+03 9.939602e-01
4.972035e+03 9.970257e-01
4.972048e+03 1.002157e+00
4.972062e+03 9.981445e-01
4.972076e+03 9.994927e-01
4.972090e+03 9.972380e-01
4.972104e+03 9.943139e-01
4.972118e+03 1.001178e+00
4.972132e+03 9.972586e-01
4.972146e+03 9.937531e-01
4.972160e+03 9.982148e-01
4.972173e+03 9.979975e-01
4.972187e+03 9.982909e-01
4.972201e+03 9.971563e-01
4.972215e+03 9.911209e-01
4.972229e+03 9.950940e-01
4.972243e+03 9.974349e-01
4.972257e+03 9.964571e-01
4.972271e+03 9.995255e-01
4.972284e+03 1.000082e+00
4.972299e+03 9.956535e-01
4.972312e+03 9.950109e-01
4.972326e+03 9.974796e-01
4.972340e+03 9.982561e-01
4.972354e+03 9.996262e-01
4.972368e+03 1.005180e+00
4.972382e+03 1.002145e+00
4.972396e+03 9.962724e-01
4.972409e+03 9.946129e-01
4.972424e+03 9.995965e-01
4.972437e+03 9.999802e-01
4.972451e+03 9.978041e-01
4.972465e+03 1.003813e+00
4.972479e+03 1.005284e+00
4.972493e+03 1.001179e+00
4.972507e+03 9.986182e-01
4.972521e+03 9.973455e-01
4.972535e+03 9.978400e-01
4.972548e+03 9.980392e-01
4.972562e+03 9.946186e-01
4.972576e+03 9.974861e-01
4.972590e+03 1.000042e+00
4.972604e+03 1.000534e+00
4.972618e+03 9.995743e-01
4.972632e+03 9.995946e-01
4.972646e+03 9.975795e-01
4.972660e+03 9.936679e-01
4.972673e+03 9.996948e-01
4.972687e+03 9.971894e-01
4.972701e+03 9.957271e-01
4.972715e+03 9.956489e-01
4.972729e+03 9.941895e-01
4.972743e+03 9.966246e-01
4.972757e+03 9.999679e-01
4.972770e+03 9.978865e-01
4.972785e+03 1.000563e+00
4.972798e+03 9.981189e-01
4.972812e+03 9.964225e-01
4.972826e+03 9.975577e-01
4.972840e+03 9.970296e-01
4.972854e+03 9.970900e-01
4.972868e+03 9.968230e-01
4.972882e+03 9.949729e-01
4.972896e+03 9.953448e-01
4.972910e+03 9.951200e-01
4.972923e+03 9.947549e-01
4.972937e+03 9.934018e-01
4.972951e+03 9.931253e-01
4.972965e+03 9.932551e-01
4.972979e+03 9.933845e-01
4.972993e+03 9.919298e-01
4.973007e+03 9.857176e-01
4.973021e+03 9.802618e-01
4.973034e+03 9.794161e-01
4.973049e+03 9.721103e-01
4.973062e+03 9.652542e-01
4.973076e+03 9.664799e-01
4.973090e+03 9.716186e-01
4.973104e+03 9.726721e-01
4.973118e+03 9.662356e-01
4.973132e+03 9.739242e-01
4.973146e+03 9.769626e-01
4.973159e+03 9.818656e-01
4.973173e+03 9.885748e-01
4.973187e+03 9.892733e-01
4.973201e+03 9.928938e-01
4.973215e+03 9.944077e-01
4.973229e+03 9.939587e-01
4.973243e+03 9.912674e-01
4.973257e+03 9.915856e-01
4.973271e+03 9.955048e-01
4.973285e+03 1.001748e+00
4.973298e+03 9.956681e-01
4.973312e+03 9.931970e-01
4.973326e+03 9.963276e-01
4.973340e+03 9.947256e-01
4.973354e+03 9.968686e-01
4.973368e+03 9.979529e-01
4.973382e+03 9.894270e-01
4.973395e+03 1.001154e+00
4.973410e+03 1.000395e+00
4.973423e+03 9.923235e-01
4.973437e+03 9.966930e-01
4.973451e+03 9.953825e-01
4.973465e+03 9.955174e-01
4.973479e+03 9.962960e-01
4.973493e+03 9.958387e-01
4.973507e+03 1.001930e+00
4.973520e+03 1.003636e+00
4.973535e+03 1.001059e+00
4.973548e+03 9.966536e-01
4.973562e+03 9.949711e-01
4.973576e+03 9.960704e-01
4.973590e+03 1.000474e+00
4.973604e+03 9.942674e-01
4.973618e+03 9.906083e-01
4.973632e+03 9.935824e-01
4.973646e+03 9.980706e-01
4.973659e+03 9.993745e-01
4.973674e+03 9.997553e-01
4.973687e+03 9.991761e-01
4.973701e+03 1.006833e+00
4.973715e+03 1.000217e+00
4.973729e+03 9.941091e-01
4.973743e+03 9.976254e-01
4.973757e+03 9.980047e-01
4.973771e+03 9.973140e-01
4.973784e+03 9.955486e-01
4.973799e+03 9.970774e-01
4.973812e+03 9.978606e-01
4.973826e+03 9.981759e-01
4.973840e+03 9.981053e-01
4.973854e+03 1.000574e+00
4.973868e+03 9.967754e-01
4.973881e+03 9.932739e-01
4.973896e+03 9.976066e-01
4.973909e+03 1.001397e+00
4.973923e+03 1.003267e+00
4.973937e+03 1.002272e+00
4.973951e+03 9.952526e-01
4.973965e+03 1.001318e+00
4.973979e+03 1.005345e+00
4.973993e+03 1.000169e+00
4.974007e+03 9.921978e-01
4.974021e+03 9.969203e-01
4.974035e+03 9.989127e-01
4.974048e+03 9.969286e-01
4.974062e+03 1.003748e+00
4.974076e+03 1.005477e+00
4.974090e+03 1.003366e+00
4.974104e+03 9.969674e-01
4.974118e+03 9.960198e-01
4.974132e+03 1.000418e+00
4.974145e+03 1.004412e+00
4.974160e+03 9.947934e-01
4.974173e+03 9.969059e-01
4.974187e+03 1.000060e+00
4.974201e+03 9.983679e-01
4.974215e+03 9.912120e-01
4.974229e+03 9.993802e-01
4.974243e+03 1.000181e+00
4.974257e+03 9.902597e-01
4.974270e+03 9.932492e-01
4.974285e+03 9.961470e-01
4.974298e+03 9.977136e-01
4.974312e+03 9.975644e-01
4.974326e+03 9.977787e-01
4.974340e+03 9.994063e-01
4.974354e+03 1.001900e+00
4.974368e+03 1.001420e+00
4.974382e+03 1.001100e+00
4.974396e+03 9.984707e-01
4.974409e+03 9.935786e-01
4.974424e+03 1.003381e+00
4.974437e+03 9.967892e-01
4.974451e+03 9.947698e-01
4.974465e+03 9.989522e-01
4.974479e+03 9.970106e-01
4.974493e+03 9.955859e-01
4.974507e+03 9.964547e-01
4.974521e+03 1.003689e+00
4.974534e+03 9.957651e-01
4.974548e+03 9.974002e-01
4.974562e+03 1.000080e+00
4.974576e+03 9.998631e-01
4.974590e+03 9.991503e-01
4.974604e+03 9.954371e-01
4.974618e+03 9.948707e-01
4.974631e+03 9.978555e-01
4.974646e+03 9.969118e-01
4.974659e+03 9.955005e-01
4.974673e+03 9.968799e-01
4.974687e+03 9.942886e-01
4.974701e+03 9.975712e-01
4.974715e+03 9.995989e-01
4.974729e+03 1.000635e+00
4.974743e+03 9.980370e-01
4.974757e+03 1.001205e+00
4.974770e+03 9.997396e-01
4.974785e+03 9.900144e-01
4.974798e+03 9.944519e-01
4.974812e+03 9.961541e-01
4.974826e+03 9.970513e-01
4.974840e+03 9.973221e-01
4.974854e+03 1.000262e+00
4.974868e+03 9.999307e-01
4.974882e+03 9.928640e-01
4.974895e+03 9.977545e-01
4.974910e+03 9.946611e-01
4.974923e+03 9.964636e-01
4.974937e+03 1.001465e+00
4.974951e+03 1.001839e+00
4.974965e+03 9.999127e-01
4.974979e+03 9.966046e-01
4.974993e+03 9.985605e-01
4.975007e+03 9.975674e-01
4.975020e+03 1.001546e+00
4.975034e+03 1.002992e+00
4.975048e+03 9.969303e-01
4.975062e+03 9.975272e-01
4.975076e+03 9.981527e-01
4.975090e+03 9.998873e-01
4.975104e+03 1.001295e+00
4.975118e+03 1.001348e+00
4.975132e+03 9.976707e-01
4.975146e+03 9.966268e-01
4.975159e+03 9.977537e-01
4.975174e+03 1.001133e+00
4.975187e+03 1.001228e+00
4.975201e+03 9.996137e-01
4.975215e+03 9.991772e-01
4.975229e+03 1.000158e+00
4.975243e+03 9.996077e-01
4.975256e+03 9.936959e-01
4.975271e+03 9.905896e-01
4.975284e+03 9.934258e-01
4.975298e+03 9.935668e-01
4.975312e+03 9.906683e-01
4.975326e+03 9.968589e-01
4.975340e+03 9.968232e-01
4.975354e+03 9.956713e-01
4.975368e+03 9.999868e-01
4.975381e+03 9.989282e-01
4.975396e+03 9.949176e-01
4.975409e+03 9.941391e-01
4.975423e+03 9.980729e-01
4.975437e+03 9.997553e-01
4.975451e+03 1.001082e+00
4.975465e+03 9.987078e-01
4.975479e+03 1.006614e+00
4.975493e+03 9.976627e-01
4.975507e+03 9.953925e-01
4.975520e+03 9.961467e-01
4.975535e+03 1.004753e+00
4.975548e+03 1.002069e+00
4.975562e+03 9.978680e-01
4.975576e+03 9.988024e-01
4.975590e+03 1.002639e+00
4.975604e+03 9.972758e-01
4.975618e+03 9.930283e-01
4.975632e+03 9.964848e-01
4.975645e+03 9.958546e-01
4.975660e+03 9.953415e-01
4.975673e+03 9.972431e-01
4.975687e+03 9.993593e-01
4.975701e+03 9.987028e-01
4.975715e+03 1.000379e+00
4.975729e+03 1.002903e+00
4.975743e+03 1.002589e+00
4.975757e+03 9.961724e-01
4.975770e+03 9.962202e-01
4.975784e+03 9.973745e-01
4.975798e+03 9.987466e-01
4.975812e+03 1.005191e+00
4.975826e+03 1.000761e+00
4.975840e+03 9.972805e-01
4.975854e+03 9.923979e-01
4.975868e+03 9.991021e-01
4.975882e+03 9.996796e-01
4.975896e+03 9.980444e-01
4.975909e+03 1.001635e+00
4.975923e+03 9.987923e-01
4.975937e+03 9.981079e-01
4.975951e+03 1.003290e+00
4.975965e+03 1.001849e+00
4.975979e+03 9.995402e-01
4.975993e+03 9.964840e-01
4.976006e+03 9.941258e-01
4.976021e+03 1.000678e+00
4.976034e+03 1.000962e+00
4.976048e+03 9.983602e-01
4.976062e+03 9.940107e-01
4.976076e+03 9.898902e-01
4.976090e+03 9.940593e-01
4.976104e+03 9.998630e-01
4.976118e+03 1.000586e+00
4.976131e+03 1.000820e+00
4.976146e+03 9.993343e-01
4.976159e+03 9.992846e-01
4.976173e+03 1.000557e+00
4.976187e+03 9.932583e-01
4.976201e+03 9.933537e-01
4.976215e+03 9.952912e-01
4.976229e+03 9.982076e-01
4.976243e+03 9.961810e-01
4.976257e+03 9.975542e-01
4.976270e+03 9.993966e-01
4.976285e+03 9.968680e-01
4.976298e+03 9.924179e-01
4.976312e+03 9.933486e-01
4.976326e+03 9.965877e-01
4.976340e+03 9.945686e-01
4.976354e+03 9.948474e-01
4.976368e+03 9.952593e-01
4.976382e+03 9.959043e-01
4.976395e+03 9.974959e-01
4.976409e+03 9.980264e-01
4.976423e+03 9.965426e-01
4.976437e+03 1.000117e+00
4.976451e+03 1.001131e+00
4.976465e+03 1.000498e+00
4.976479e+03 9.991512e-01
4.976493e+03 9.952680e-01
4.976507e+03 9.899595e-01
4.976520e+03 9.964305e-01
4.976534e+03 9.994857e-01
4.976548e+03 1.001097e+00
4.976562e+03 9.988262e-01
4.976576e+03 9.990933e-01
4.976590e+03 9.972911e-01
4.976604e+03 9.962935e-01
4.976618e+03 1.001854e+00
4.976631e+03 9.996594e-01
4.976646e+03 9.982719e-01
4.976659e+03 9.973260e-01
4.976673e+03 9.997129e-01
4.976687e+03 1.000599e+00
4.976701e+03 9.991883e-01
4.976715e+03 9.982756e-01
4.976729e+03 1.001186e+00
4.976743e+03 9.951591e-01
4.976756e+03 9.943441e-01
4.976771e+03 9.940015e-01
4.976784e+03 9.965788e-01
4.976798e+03 9.976546e-01
4.976812e+03 9.954535e-01
4.976826e+03 9.937263e-01
4.976840e+03 9.962636e-01
4.976854e+03 9.967338e-01
4.976868e+03 9.975141e-01
4.976882e+03 9.956841e-01
4.976895e+03 1.000390e+00
4.976909e+03 9.973261e-01
4.976923e+03 9.964923e-01
4.976937e+03 1.000797e+00
4.976951e+03 9.988853e-01
4.976965e+03 9.947960e-01
4.976979e+03 9.941837e-01
4.976993e+03 1.001437e+00
4.977007e+03 1.002895e+00
4.977020e+03 9.971623e-01
4.977035e+03 9.943007e-01
4.977048e+03 9.981618e-01
4.977062e+03 1.002084e+00
4.977076e+03 1.002737e+00
4.977090e+03 9.959682e-01
4.977104e+03 9.928376e-01
4.977117e+03 9.979625e-01
4.977132e+03 1.000009e+00
4.977145e+03 9.964318e-01
4.977159e+03 9.944921e-01
4.977173e+03 9.984229e-01
4.977187e+03 9.997134e-01
4.977201e+03 9.997506e-01
4.977215e+03 9.961311e-01
4.977229e+03 1.000688e+00
4.977243e+03 1.000628e+00
4.977257e+03 9.987708e-01
4.977270e+03 1.001757e+00
4.977284e+03 9.973891e-01
4.977298e+03 9.963778e-01
4.977312e+03 9.978401e-01
4.977326e+03 1.002483e+00
4.977340e+03 9.993660e-01
4.977354e+03 9.995974e-01
4.977368e+03 9.960061e-01
4.977381e+03 9.988964e-01
4.977396e+03 9.981966e-01
4.977409e+03 1.002393e+00
4.977423e+03 1.005370e+00
4.977437e+03 1.000676e+00
4.977451e+03 9.988509e-01
4.977465e+03 9.959034e-01
4.977479e+03 9.951087e-01
4.977493e+03 9.995923e-01
4.977506e+03 9.988893e-01
4.977521e+03 9.986824e-01
4.977534e+03 1.000627e+00
4.977548e+03 9.994336e-01
4.977562e+03 1.008113e+00
4.977576e+03 1.002278e+00
4.977590e+03 9.961852e-01
4.977604e+03 1.000700e+00
4.977618e+03 9.930649e-01
4.977632e+03 9.923888e-01
4.977645e+03 9.927187e-01
4.977659e+03 9.935914e-01
4.977673e+03 9.957858e-01
4.977687e+03 9.955164e-01
4.977701e+03 9.958494e-01
4.977715e+03 9.931844e-01
4.977729e+03 9.912852e-01
4.977743e+03 9.982255e-01
4.977757e+03 1.002145e+00
4.977770e+03 9.938099e-01
4.977784e+03 9.938514e-01
4.977798e+03 9.964855e-01
4.977812e+03 9.978090e-01
4.977826e+03 1.000658e+00
4.977840e+03 9.975356e-01
4.977854e+03 1.000868e+00
4.977867e+03 1.004616e+00
4.977882e+03 1.002817e+00
4.977895e+03 9.937342e-01
4.977909e+03 9.960568e-01
4.977923e+03 9.986832e-01
4.977937e+03 1.003424e+00
4.977951e+03 9.974866e-01
4.977965e+03 9.993616e-01
4.977979e+03 1.005048e+00
4.977993e+03 1.001697e+00
4.978007e+03 9.972767e-01
4.978020e+03 9.962346e-01
4.978034e+03 9.961742e-01
4.978048e+03 9.980773e-01
4.978062e+03 9.980349e-01
4.978076e+03 9.966173e-01
4.978090e+03 9.991351e-01
4.978104e+03 1.001383e+00
4.978118e+03 9.981347e-01
4.978131e+03 9.939064e-01
4.978146e+03 9.927483e-01
4.978159e+03 9.969073e-01
4.978173e+03 9.941952e-01
4.978187e+03 9.979118e-01
4.978201e+03 9.967906e-01
4.978215e+03 9.927312e-01
4.978229e+03 9.973018e-01
4.978243e+03 9.994662e-01
4.978256e+03 9.995641e-01
4.978270e+03 9.984863e-01
4.978284e+03 9.968711e-01
4.978298e+03 9.993199e-01
4.978312e+03 9.994426e-01
4.978326e+03 9.986435e-01
4.978340e+03 9.935865e-01
4.978354e+03 9.979824e-01
4.978368e+03 9.988480e-01
4.978382e+03 9.971038e-01
4.978395e+03 1.002074e+00
4.978409e+03 9.974898e-01
4.978423e+03 9.952589e-01
4.978437e+03 9.942571e-01
4.978451e+03 9.933358e-01
4.978465e+03 9.894264e-01
4.978479e+03 9.903895e-01
4.978492e+03 9.933761e-01
4.978507e+03 9.939258e-01
4.978520e+03 9.875898e-01
4.978534e+03 9.843564e-01
4.978548e+03 9.823892e-01
4.978562e+03 9.759468e-01
4.978576e+03 9.770389e-01
4.978590e+03 9.790584e-01
4.978604e+03 9.800895e-01
4.978617e+03 9.712457e-01
4.978632e+03 9.756507e-01
4.978645e+03 9.793373e-01
4.978659e+03 9.826052e-01
4.978673e+03 9.880667e-01
4.978687e+03 9.902254e-01
4.978701e+03 9.942521e-01
4.978715e+03 9.991314e-01
4.978729e+03 9.942892e-01
4.978743e+03 9.989813e-01
4.978756e+03 1.002995e+00
4.978771e+03 1.001648e+00
4.978784e+03 9.974054e-01
4.978798e+03 9.961867e-01
4.978812e+03 9.955556e-01
4.978826e+03 9.988785e-01
4.978840e+03 1.002747e+00
4.978854e+03 1.001678e+00
4.978868e+03 1.001670e+00
4.978881e+03 9.984778e-01
4.978896e+03 9.924039e-01
4.978909e+03 9.979047e-01
4.978923e+03 1.000255e+00
4.978937e+03 9.979981e-01
4.978951e+03 9.951662e-01
4.978965e+03 9.995829e-01
4.978978e+03 1.001543e+00
4.978993e+03 1.000459e+00
4.979006e+03 9.997230e-01
4.979020e+03 1.003331e+00
4.979034e+03 9.958184e-01
4.979048e+03 9.966857e-01
4.979062e+03 1.001968e+00
4.979076e+03 9.998884e-01
4.979090e+03 9.991673e-01
4.979104e+03 1.000895e+00
4.979118e+03 1.000727e+00
4.979132e+03 9.982001e-01
4.979145e+03 9.989011e-01
4.979159e+03 9.987614e-01
4.979173e+03 9.968759e-01
4.979187e+03 9.961644e-01
4.979201e+03 9.991043e-01
4.979215e+03 9.996104e-01
4.979229e+03 9.988680e-01
4.979242e+03 9.942280e-01
4.979257e+03 9.990546e-01
4.979270e+03 9.968730e-01
4.979284e+03 9.903977e-01
4.979298e+03 9.922335e-01
4.979312e+03 1.002940e+00
4.979326e+03 9.990236e-01
4.979340e+03 9.948751e-01
4.979354e+03 9.968820e-01
4.979367e+03 9.937723e-01
4.979382e+03 9.992229e-01
4.979395e+03 9.996730e-01
4.979409e+03 9.972432e-01
4.979423e+03 9.955629e-01
4.979437e+03 9.951535e-01
4.979451e+03 9.967055e-01
4.979465e+03 9.974471e-01
4.979479e+03 9.967489e-01
4.979493e+03 9.981664e-01
4.979506e+03 9.986703e-01
4.979521e+03 9.971412e-01
4.979534e+03 9.950804e-01
4.979548e+03 9.901650e-01
4.979562e+03 1.000320e+00
4.979576e+03 1.003946e+00
4.979590e+03 1.000012e+00
4.979604e+03 9.953846e-01
4.979618e+03 9.979100e-01
4.979631e+03 1.000245e+00
4.979645e+03 9.976817e-01
4.979659e+03 9.958115e-01
4.979673e+03 1.001425e+00
4.979687e+03 1.000729e+00
4.979701e+03 9.951085e-01
4.979715e+03 9.914115e-01
4.979728e+03 9.932969e-01
4.979743e+03 9.940749e-01
4.979756e+03 9.936972e-01
4.979770e+03 1.002047e+00
4.979784e+03 9.969171e-01
4.979798e+03 9.957123e-01
4.979812e+03 9.960256e-01
4.979826e+03 9.967892e-01
4.979840e+03 9.985601e-01
4.979854e+03 1.000616e+00
4.979867e+03 1.000500e+00
4.979882e+03 9.944120e-01
4.979895e+03 9.940948e-01
4.979909e+03 9.968158e-01
4.979923e+03 9.962441e-01
4.979937e+03 9.917256e-01
4.979951e+03 9.983366e-01
4.979965e+03 9.949167e-01
4.979979e+03 9.968705e-01
4.979992e+03 9.976847e-01
4.980007e+03 9.900762e-01
4.980020e+03 9.915095e-01
4.980034e+03 9.920016e-01
4.980048e+03 9.934756e-01
4.980062e+03 9.928283e-01
4.980076e+03 9.852160e-01
4.980090e+03 9.744281e-01
4.980104e+03 9.696262e-01
4.980117e+03 9.718797e-01
4.980131e+03 9.630529e-01
4.980145e+03 9.591563e-01
4.980159e+03 9.615621e-01
4.980173e+03 9.601332e-01
4.980187e+03 9.602307e-01
4.980201e+03 9.625931e-01
4.980215e+03 9.685950e-01
4.980229e+03 9.783936e-01
4.980243e+03 9.845546e-01
4.980256e+03 9.871166e-01
4.980271e+03 9.866094e-01
4.980284e+03 9.859865e-01
4.980298e+03 9.913855e-01
4.980312e+03 9.891957e-01
4.980326e+03 9.924893e-01
4.980340e+03 9.971287e-01
4.980353e+03 9.944357e-01
4.980368e+03 9.896780e-01
4.980381e+03 9.967043e-01
4.980395e+03 1.001488e+00
4.980409e+03 1.000099e+00
4.980423e+03 9.984739e-01
4.980437e+03 1.002496e+00
4.980451e+03 1.001305e+00
4.980465e+03 9.987176e-01
4.980478e+03 9.918728e-01
4.980493e+03 9.942739e-01
4.980506e+03 9.939599e-01
4.980520e+03 9.941489e-01
4.980534e+03 9.956219e-01
4.980548e+03 9.991024e-01
4.980562e+03 1.001302e+00
4.980576e+03 9.997810e-01
4.980590e+03 9.898688e-01
4.980604e+03 9.927075e-01
4.980617e+03 9.918759e-01
4.980632e+03 9.920303e-01
4.980645e+03 9.930292e-01
4.980659e+03 1.002988e+00
4.980673e+03 9.986284e-01
4.980687e+03 9.937136e-01
4.980701e+03 9.934414e-01
4.980715e+03 9.906693e-01
4.980729e+03 9.917153e-01
4.980742e+03 9.939209e-01
4.980757e+03 9.952583e-01
4.980770e+03 9.971746e-01
4.980784e+03 9.998829e-01
4.980798e+03 9.989766e-01
4.980812e+03 9.970102e-01
4.980826e+03 9.942090e-01
4.980840e+03 9.937094e-01
4.980854e+03 9.975924e-01
4.980867e+03 1.001045e+00
4.980881e+03 9.997907e-01
4.980895e+03 1.006764e+00
4.980909e+03 1.000384e+00
4.980923e+03 9.950128e-01
4.980937e+03 9.943507e-01
4.980951e+03 9.964837e-01
4.980965e+03 9.978206e-01
4.980979e+03 9.932134e-01
4.980993e+03 9.906710e-01
4.981006e+03 9.902505e-01
4.981020e+03 9.959652e-01
4.981034e+03 9.996547e-01
4.981048e+03 9.971399e-01
4.981062e+03 9.970450e-01
4.981076e+03 1.003782e+00
4.981090e+03 9.962450e-01
4.981103e+03 9.965764e-01
4.981118e+03 9.975623e-01
4.981131e+03 9.974266e-01
4.981145e+03 9.970754e-01
4.981159e+03 9.965910e-01
4.981173e+03 9.953826e-01
4.981187e+03 9.935802e-01
4.981201e+03 9.936975e-01
4.981215e+03 9.930447e-01
4.981228e+03 9.943041e-01
4.981243e+03 9.922869e-01
4.981256e+03 9.923955e-01
4.981270e+03 9.911599e-01
4.981284e+03 9.871426e-01
4.981298e+03 9.886817e-01
4.981312e+03 9.922700e-01
4.981326e+03 9.882160e-01
4.981340e+03 9.881286e-01
4.981354e+03 9.877483e-01
4.981367e+03 9.858795e-01
4.981382e+03 9.891365e-01
4.981395e+03 9.969385e-01
4.981409e+03 9.924483e-01
4.981423e+03 9.899501e-01
4.981437e+03 9.945531e-01
4.981451e+03 9.959887e-01
4.981465e+03 9.951073e-01
4.981479e+03 9.942301e-01
4.981492e+03 9.955115e-01
4.981506e+03 9.898590e-01
4.981520e+03 9.960359e-01
4.981534e+03 9.957024e-01
4.981548e+03 9.865803e-01
4.981562e+03 9.847001e-01
4.981576e+03 9.794199e-01
4.981590e+03 9.670845e-01
4.981604e+03 9.477186e-01
4.981617e+03 9.256122e-01
4.981631e+03 8.999214e-01
4.981645e+03 8.698957e-01
4.981659e+03 8.333737e-01
4.981673e+03 8.003183e-01
4.981687e+03 7.686021e-01
4.981701e+03 7.471401e-01
4.981715e+03 7.333115e-01
4.981728e+03 7.310682e-01
4.981743e+03 7.410889e-01
4.981756e+03 7.620025e-01
4.981770e+03 7.965236e-01
4.981784e+03 8.297776e-01
4.981798e+03 8.586020e-01
4.981812e+03 8.947947e-01
4.981826e+03 9.220943e-01
4.981840e+03 9.407300e-01
4.981853e+03 9.528347e-01
4.981868e+03 9.677226e-01
4.981881e+03 9.755097e-01
4.981895e+03 9.787940e-01
4.981909e+03 9.853995e-01
4.981923e+03 9.910083e-01
4.981937e+03 9.927323e-01
4.981951e+03 9.900349e-01
4.981965e+03 9.903359e-01
4.981978e+03 9.963584e-01
4.981992e+03 9.931154e-01
4.982006e+03 9.935751e-01
4.982020e+03 9.910765e-01
4.982034e+03 9.867110e-01
4.982048e+03 9.900603e-01
4.982062e+03 9.934328e-01
4.982076e+03 9.941446e-01
4.982090e+03 9.906470e-01
4.982104e+03 9.885300e-01
4.982117e+03 9.918936e-01
4.982132e+03 9.888321e-01
4.982145e+03 9.874848e-01
4.982159e+03 9.927074e-01
4.982173e+03 9.961156e-01
4.982187e+03 9.902880e-01
4.982201e+03 9.945195e-01
4.982214e+03 9.977032e-01
4.982229e+03 9.975875e-01
4.982242e+03 9.940773e-01
4.982256e+03 9.925433e-01
4.982270e+03 9.910516e-01
4.982284e+03 9.917969e-01
4.982298e+03 9.922302e-01
4.982312e+03 9.951418e-01
4.982326e+03 9.943790e-01
4.982340e+03 9.906560e-01
4.982354e+03 9.875173e-01
4.982367e+03 9.835761e-01
4.982381e+03 9.736777e-01
4.982395e+03 9.627273e-01
4.982409e+03 9.500700e-01
4.982423e+03 9.349068e-01
4.982437e+03 9.200783e-01
4.982451e+03 9.105456e-01
4.982465e+03 9.016986e-01
4.982478e+03 8.942606e-01
4.982493e+03 8.955986e-01
4.982506e+03 9.027981e-01
4.982520e+03 9.108916e-01
4.982534e+03 9.195437e-01
4.982548e+03 9.309645e-01
4.982562e+03 9.423468e-01
4.982576e+03 9.555259e-01
4.982590e+03 9.707057e-01
4.982603e+03 9.673805e-01
4.982618e+03 9.785160e-01
4.982631e+03 9.829738e-01
4.982645e+03 9.872570e-01
4.982659e+03 9.961706e-01
4.982673e+03 9.974520e-01
4.982687e+03 9.954026e-01
4.982701e+03 9.923632e-01
4.982715e+03 9.917229e-01
4.982729e+03 9.900399e-01
4.982742e+03 9.921035e-01
4.982756e+03 9.907950e-01
4.982770e+03 9.896271e-01
4.982784e+03 9.941055e-01
4.982798e+03 9.893896e-01
4.982812e+03 9.883231e-01
4.982826e+03 9.883229e-01
4.982840e+03 9.894863e-01
4.982854e+03 9.910642e-01
4.982867e+03 9.949118e-01
4.982881e+03 9.977114e-01
4.982895e+03 9.973267e-01
4.982909e+03 9.957107e-01
4.982923e+03 9.993746e-01
4.982937e+03 9.951404e-01
4.982951e+03 9.963157e-01
4.982964e+03 9.976810e-01
4.982979e+03 9.939193e-01
4.982992e+03 9.959179e-01
4.983006e+03 9.943578e-01
4.983020e+03 9.951682e-01
